"image","xmin","ymin","xmax","ymax","label"
"Drone_049.mp4_t-13.5.jpg",1458.9842529296875,1859.269775390625,1530.9842529296875,2028.269775390625,"id_007"
"Drone_049.mp4_t-13.5.jpg",1285.9755859375,1675.5042724609375,1363.4955825805664,1848.9042663574219,"id_008"
"Drone_049.mp4_t-13.5.jpg",151.3857421875,2013.29443359375,235.0257339477539,2184.6544036865234,"id_009"
"Drone_049.mp4_t-13.5.jpg",1293.18798828125,1077.3333740234375,1366.23681640625,1242.6544189453125,"id_010"
"Drone_049.mp4_t-13.5.jpg",770.0413208007812,1142.16259765625,837.3613204956055,1296.182601928711,"id_011"
"Drone_049.mp4_t-13.5.jpg",548.6218872070312,1214.6922607421875,594.3994827270508,1326.0150527954102,"id_012"
"Drone_049.mp4_t-13.5.jpg",510.5291748046875,1202.80224609375,574.7891693115234,1352.7422332763672,"id_013"
"Drone_049.mp4_t-13.5.jpg",88.44427490234375,1134.6798095703125,141.4842758178711,1231.5798110961914,"id_014"
"Drone_049.mp4_t-13.5.jpg",59.749900817871094,1116.7305908203125,105.7499008178711,1254.7305908203125,"id_015"
"Drone_049.mp4_t-13.5.jpg",491.9643249511719,1187.5897216796875,531.9643249511719,1340.5897216796875,"id_016"
"Drone_049.mp4_t-13.5.jpg",1222.735107421875,968.8411865234375,1293.1150970458984,1093.2811660766602,"id_017"
"Drone_049.mp4_t-13.5.jpg",1464.362060546875,1123.063232421875,1511.420883178711,1240.7102813720703,"id_018"
"Drone_049.mp4_t-13.5.jpg",1365.8116455078125,1089.0799560546875,1409.811637878418,1189.0799407958984,"id_019"
"Drone_049.mp4_t-13.5.jpg",239.6123504638672,962.51708984375,300.8123435974121,1099.1970672607422,"id_022"
"Drone_049.mp4_t-13.5.jpg",1026.3741455078125,825.0384521484375,1093.3741455078125,958.0384521484375,"id_023"
"Drone_049.mp4_t-13.5.jpg",958.34521484375,744.4562377929688,1024.34521484375,872.4562377929688,"id_024"
"Drone_049.mp4_t-13.5.jpg",274.6995849609375,950.9256591796875,331.6995849609375,1069.9256591796875,"id_025"
"Drone_049.mp4_t-13.5.jpg",1731.8505859375,672.3116455078125,1790.8505859375,800.3116455078125,"id_026"
"Drone_049.mp4_t-13.5.jpg",1666.083984375,674.1885986328125,1701.083984375,773.1885986328125,"id_027"
"Drone_049.mp4_t-13.5.jpg",1654.1895751953125,688.394775390625,1701.1895751953125,808.394775390625,"id_028"
"Drone_049.mp4_t-13.5.jpg",2082.040283203125,586.236083984375,2127.9402809143066,688.236083984375,"id_029"
"Drone_049.mp4_t-13.5.jpg",905.1549072265625,655.5071411132812,956.1549072265625,772.8071365356445,"id_030"
"Drone_049.mp4_t-13.5.jpg",1038.2508544921875,613.00634765625,1104.0457458496094,759.4530334472656,"id_031"
"Drone_049.mp4_t-13.5.jpg",1158.57177734375,541.3994750976562,1222.5717697143555,630.3994674682617,"id_032"
"Drone_049.mp4_t-13.5.jpg",1351.6092529296875,495.80731201171875,1393.7661170959473,569.3367233276367,"id_033"
"Drone_049.mp4_t-13.5.jpg",1374.837646484375,529.4301147460938,1396.837646484375,587.4301147460938,"id_034"
"Drone_049.mp4_t-13.5.jpg",1392.4281005859375,514.1621704101562,1438.4281005859375,618.1621704101562,"id_035"
"Drone_049.mp4_t-13.5.jpg",1384.4223632812505,533.3351440429688,1429.0833907649899,632.6470588235294,"id_036"
"Drone_049.mp4_t-13.5.jpg",1413.7454833984375,552.8084716796875,1452.1922302246094,621.0514526367188,"id_037"
"Drone_049.mp4_t-13.5.jpg",1438.0567626953125,501.866455078125,1470.0567626953125,614.866455078125,"id_038"
"Drone_049.mp4_t-13.5.jpg",1041.63232421875,456.7830810546875,1077.63232421875,562.7830810546875,"id_039"
"Drone_049.mp4_t-13.5.jpg",1091.533203125,502.01806640625,1164.5169982910156,568.5349426269531,"id_040"
"Drone_049.mp4_t-13.5.jpg",909.1508178710938,364.8362121582031,953.2684631347656,456.01268005371094,"id_041"
"Drone_049.mp4_t-13.5.jpg",861.7772827148438,343.6136779785156,895.4372787475586,460.9136657714844,"id_042"
"Drone_049.mp4_t-13.5.jpg",1146.39892578125,494.4989318847656,1183.6538276672363,564.1067733764648,"id_043"
