image,xmin,ymin,xmax,ymax,label
Drone_023.mp4_t-88.jpg,2432.0882150241214,685.8363970588235,2474.4314266023434,749.3658088235294,walk
Drone_005.mp4_t-95.666667.jpg,221.44167758846655,1636.8356643356644,312.0314547837484,1717.395104895105,walk
Drone_005.mp4_t-148.666667.jpg,3320.738786279684,970.7971864009378,3437.255936675462,1115.134818288394,riding
Drone_005.mp4_t-58.5.jpg,2921.912681912683,1185.9883004926107,3007.0686070686083,1308.3528325123152,walk
Drone_023.mp4_t-61.833333.jpg,1720.1929703652654,2107.058823529412,1794.2935906271537,2160.0,stand
Drone_005.mp4_t-118.333333.jpg,3401.79419525066,271.8991793669402,3490.448548812665,428.8980070339976,riding
Drone_005.mp4_t-152.5.jpg,1248.759894459103,583.3645955451348,1301.9525065963062,656.799531066823,walk
Drone_005.mp4_t-103.166667.jpg,149.64332892998678,1107.411971830986,238.4147952443857,1176.3380281690145,stand
Drone_005.mp4_t-93.833333.jpg,249.1218872870249,1385.0874125874127,339.7116644823067,1437.9545454545455,walk
Drone_023.mp4_t-8.5.jpg,3551.536871123363,2001.4246323529408,3628.28394210889,2104.6599264705883,stand
Drone_005.mp4_t-95.5.jpg,3686.5006553079943,30.681818181818183,3827.418086500655,171.66083916083917,riding
Drone_023.mp4_t-87.166667.jpg,2101.2818745692625,0.0,2172.736044107512,95.54227941176472,walk
Drone_005.mp4_t-99.833333.jpg,1849.5412844036696,1830.6818181818185,1965.294888597641,2037.1153846153848,riding
Drone_023.mp4_t-90.5.jpg,2445.320468642316,1040.5422794117646,2535.2997932460376,1133.189338235294,walk
Drone_005.mp4_t-106.jpg,719.3667546174142,636.5416178194607,795.3562005277045,727.7022274325908,walk
Drone_005.mp4_t-120.666667.jpg,1428.6015831134566,1137.9249706916764,1514.722955145119,1312.6494724501758,riding
Drone_005.mp4_t-87.166667.jpg,3645.984251968504,131.06184364060675,3749.291338582677,314.1073512252042,riding
Drone_023.mp4_t-86.5.jpg,2199.2005513439008,270.24816176470586,2249.4831150930395,344.3658088235294,walk
Drone_023.mp4_t-0.jpg,3363.638869745004,1133.189338235294,3427.1536871123367,1199.3658088235295,walk
Drone_005.mp4_t-152.833333.jpg,1372.8759894459104,99.70691676436108,1479.2612137203166,238.98007033997652,riding
Drone_005.mp4_t-41.jpg,2940.540540540545,1880.6896551724135,3033.679833679844,1984.4334975369457,walk
Drone_005.mp4_t-59.166667.jpg,2903.284823284824,111.3084975369458,3017.7130977130987,215.0523399014778,walk
Drone_023.mp4_t-6.5.jpg,3519.779462439697,2019.954044117647,3630.9303928325294,2096.71875,stand
Drone_023.mp4_t-46.833333.jpg,2082.7567195037905,278.1893382352941,2140.9786354238454,397.3069852941176,stand
Drone_005.mp4_t-60.jpg,2847.4012474012493,1792.490763546798,2919.2515592515592,1882.9341133004923,walk
Drone_005.mp4_t-97.jpg,400.1048492791612,838.7937062937064,483.1454783748362,909.2832167832167,walk
Drone_005.mp4_t-107.833333.jpg,3485.382585751979,2049.5310668229777,3579.1029023746705,2122.966002344666,walk
Drone_023.mp4_t-27.5.jpg,2035.120606478291,1411.1305147058822,2098.635423845624,1519.659926470588,stand
Drone_023.mp4_t-90.333333.jpg,2514.1281874569263,1702.3069852941176,2561.764300482426,1776.424632352941,walk
Drone_023.mp4_t-22.666667.jpg,2082.7567195037905,1731.4246323529412,2151.564438318401,1826.71875,stand
Drone_005.mp4_t-93.166667.jpg,3417.2477064220184,1808.0244755244755,3543.066841415465,1974.1783216783217,riding
Drone_005.mp4_t-106.5.jpg,678.8390501319261,861.9109026963657,739.6306068601583,922.6846424384524,walk
Drone_031.mp4_t-287.jpg,2291.044180529522,530.9999450683594,2351.5052425023428,617.3999450683593,walk
Drone_031.mp4_t-117.166667.jpg,353.4096034442361,617.3999450683594,491.6063949742268,755.6400329589844,walk
